market,SUM(sales1d),SUM(cost),avg_acos,campaignId,campaignName,adGroupId,adGroupName,advertisedSku,new_campaignName,new_adGroupName
DE,22.68,1.43,0.063051,38775018847533,L02 auto new_overstock,68633126787897,BU2-L02-Auto new,LPL16SS00020BLK00MA1,DeepBI_0502_L02 auto new_overstock,DeepBI_0502_BU2-L02-Auto new
DE,22.68,1.91,0.084215,38775018847533,L02 auto new_overstock,68633126787897,BU2-L02-Auto new,LPL16SS00020BLK00SB1,DeepBI_0502_L02 auto new_overstock,DeepBI_0502_BU2-L02-Auto new
DE,22.68,1.59,0.070106,478664641933076,DeepBI_0502_L02 Manu_overstock,288057997841518,DeepBI_0502_L02 Manu,LPL16SS00020NAY2XLA1,DeepBI_0502_L02 Manu_overstock,DeepBI_0502_L02 Manu
DE,22.68,1.44,0.063492,224780133868996,M19 auto_overstock,134695443550665,M19 auto,LPM17SS0019PINK3XLR1,DeepBI_0502_M19 auto_overstock,DeepBI_0502_M19 auto
DE,22.68,0.72,0.031746,438141102782269,DeepBI_0502_M92_Auto,381153377445579,DeepBI_0502_M92_Auto,LPM21SS0092MT050XLR2,DeepBI_0502_M92_Auto,DeepBI_0502_M92_Auto
DE,21.84,0.96,0.043956,77096673832266,L17 L41 L44 manu,148304714078504,Ad group 1,LPL17AW00170GRY00MR2-19Y,DeepBI_0502_L17 L41 L44 manu,DeepBI_0502_Ad group 1
DE,21.0,2.67,0.127143,224384961818476,M19 manu 2,83587434286467,M19 manu,LPM17SS00190NAY0XLR1-23V1,DeepBI_0502_M19 manu 2,DeepBI_0502_M19 manu
DE,21.0,1.64,0.078095,224384961818476,M19 manu 2_overstock,83587434286467,M19 manu,LPM17SS0019LPUR00LR1,DeepBI_0502_M19 manu 2_overstock,DeepBI_0502_M19 manu
DE,21.0,0.53,0.025238,462278126484449,DeepBI_0502_M19 manu 2 复制 1_overstock,415036366596725,DeepBI_0502_M19 manu 2,LPM17SS0019PINK3XLR1,DeepBI_0502_M19 manu 2 复制 1_overstock,DeepBI_0502_M19 manu 2
DE,19.32,1.4,0.072464,147945196919469,B14 manu,213721962078753,b14 manu,LPB22SS0014MT032XLR4,DeepBI_0502_B14 manu,DeepBI_0502_b14 manu
